cache-misses_1s,branch-misses_1s,branch-load-misses_1s,L1-dcache-stores_1s,dTLB-stores_1s,cache-misses_2s,branch-misses_2s,branch-load-misses_2s,L1-dcache-stores_2s,dTLB-stores_2s,cache-misses_3s,branch-misses_3s,branch-load-misses_3s,L1-dcache-stores_3s,dTLB-stores_3s,cache-misses_4s,branch-misses_4s,branch-load-misses_4s,L1-dcache-stores_4s,dTLB-stores_4s,cache-misses_5s,branch-misses_5s,branch-load-misses_5s,L1-dcache-stores_5s,dTLB-stores_5s,label
31839984,13372657,12590290,804642362,798237422,20764465,6246128,6049102,204014452,219529085,20888111,6249615,6467959,142734636,186842757,2926228,1291739,1095134,18758022,30720108,4224205,3040736,3402698,91786299,101425955,26
33903915,12870182,12392390,842030941,764456812,23061793,8420623,8684285,267546459,206417759,17545702,5786583,5478617,126023934,155698474,1990203,449444,443712,12391391,9305692,5098948,2116687,2524812,88898336,96110738,26
30933333,12729440,12102756,794344462,742271904,31461886,11044971,11043635,295917288,352950643,9972064,3764918,3757959,73680445,78181987,1229173,322753,342143,11897795,9742347,5775052,3396231,3204207,91849827,87971341,26
35428873,13563044,12778938,867265984,751127332,5549980,1467959,1477424,16797145,15011328,29791006,10294410,10325367,311651032,322510655,8877801,3035115,3094308,89134682,73830451,734530,179784,187496,4683980,5108448,26
32001811,12039044,11995162,808155644,748174587,24883099,9532143,9210703,247083389,283678071,15089532,5368799,5455258,137381152,112439448,684428,225581,239729,5560063,5329368,4927738,2901747,3146308,101347283,76752930,26
33436639,12708754,12647677,785559365,788483111,6143795,1497027,1513052,18039958,17247192,27767141,9237930,9414615,301330865,340923864,9638326,3666286,3621421,73781039,82148814,528758,117253,128929,2823414,3900008,26
30207038,13005189,13648687,762531173,835625308,18484897,5960122,6069429,152567111,192736256,18372986,8517695,9175769,268837484,178817343,2443010,600039,616084,11269070,17551343,4986765,1901527,2058154,100743563,81737391,26
31163755,12976009,12441951,809222548,800684680,32538643,11281664,11527828,306751131,313646319,9703241,3139332,3107157,79419364,51702448,2996245,2657915,2976224,106085594,62639861,533086,188921,175666,4589226,4080755,26
30863232,13032272,12709698,791466643,799792711,30631680,11030267,11410223,327553004,283516160,9237501,3319104,3241679,77587042,84119474,653160,138533,150734,3264467,2655347,3851138,2827636,2498375,86356908,83571231,26
34316932,13346771,12934932,748389381,808567781,30312543,11022932,11019271,283430748,334005679,11208495,4044655,3932060,81997961,79543311,483206,139094,143425,3307357,1939561,4852757,3407606,3270588,81962951,108182635,26
32308312,12377231,11842145,811668891,810580518,24295634,8673603,8158170,262370905,240109728,16243460,6631151,6784574,162828645,123180214,1627039,492968,496687,9401361,15828169,5579316,2199005,1883913,85309083,102645215,26
32164046,12720343,12767800,833649126,762179347,5526587,1428197,1440580,15576756,15733040,12362930,3577609,3835682,64691337,58212119,29565390,10780313,10561384,287403343,338318678,3268025,1284506,1157763,22800045,30117879,26
31168193,10626638,10885260,831344936,731910166,33497503,11041268,10095844,358460485,297728021,8934367,3666479,3788144,80851519,79801177,322206,100388,105557,2332731,1901429,3454005,1348627,1501605,91215251,87542751,26
31605415,12901584,12312678,779092918,794035704,21998649,8294515,7755103,247055162,235400694,16029207,5691991,5883998,173477544,141322364,798761,214485,229892,4866965,4645935,5383668,2985711,2758398,109540575,74715172,26
34559653,12549378,12237786,759022918,825178814,34082909,10714468,10958107,330479178,289724852,6938477,2416331,2532443,66248074,50838401,616977,159298,156411,3372599,3874331,7037336,3427130,3403006,99932684,84438893,26
33242648,12179932,11979073,776257601,823634578,7047198,1725520,1694232,21002977,21630641,29680336,11464318,12265962,330011368,303669064,8487469,3269169,3158047,75145507,68640884,7284342,2307989,2490666,75585846,100105728,26
31963894,12308706,12354661,808510037,761690165,22510163,7302220,7105186,214729582,223467733,20104673,7965834,7816168,147421318,194427698,1020739,316352,312390,8831981,8494760,4543091,2567533,2993858,96656101,86817026,26
29578228,12800386,12807241,755093771,796855507,14409898,4081308,4319329,73271782,88347530,26426647,10197296,10456631,320515697,322263463,984024,252013,258669,5430105,5956589,3388526,1752218,1592560,90556266,100598896,26
28673618,12798711,12388351,777289851,795328074,12406709,3001925,3134905,71878406,60952605,24346722,9604862,9821782,268833991,265907858,9911075,3314193,3346192,91405071,75651692,4763042,3178657,3174570,92379863,93262299,26
28485133,12368113,12910436,748359174,834480565,19251437,6592028,6569037,179189840,198097826,21218132,7743923,7811192,183451813,210787990,709885,174698,167630,4187415,3125613,4103718,2802734,2300150,95733833,96520163,26
35717460,12297366,12064688,803772938,783002628,12050717,3881687,3958408,79074458,58008434,29191288,9402749,9033104,266444154,329887463,3242239,1360421,1302786,23796124,33719803,5292753,2937883,3275945,78310254,95467416,26
31225827,13393960,13180699,768965474,834210657,27976958,11471234,11378390,307662171,322570138,10623163,3172647,3101037,79442781,89217827,785834,151464,139585,5448543,4207644,4363736,2253839,2742594,92512214,91799696,26
35731137,12792422,12801179,752680284,797960583,26761735,9854104,10026617,315342164,318370979,9402786,3210865,3258813,80727153,78546007,1139928,325195,349965,11172938,8150311,5938325,3198303,2993765,73101550,117090698,26
32757310,13714080,13638341,806258318,771468513,27460393,10603047,10868072,301284203,307735824,9754877,3527055,3670151,95346697,74988186,607259,134352,138009,2665637,3245394,6272512,3317246,3311049,113408663,82606018,26
31066567,12898521,12764076,749527012,833033944,5560793,1453549,1457298,14889360,16749029,5858892,1441212,1445770,15541255,14677086,30102222,9866643,9606245,304103787,326177277,8756882,3278822,3282425,75638133,85459319,26
33129358,12419818,12222702,745910781,830545473,28452508,10037220,10190696,282628430,348271760,9952172,3181807,3391775,85906400,80804617,457976,146194,158530,3369980,2960161,4765689,2968952,2792726,93374725,103026084,26
33119083,12085003,12534553,740147326,817973044,29583090,10004028,9975043,341050401,258730700,12642569,3613006,3640528,97127725,82035267,1924631,409780,413438,14867914,13388393,6720589,3344383,3629709,75985850,107688501,26
33417749,12965907,13294229,796387287,798756315,30652649,10454913,10926247,320179274,309610974,8393234,2649755,2517445,70991259,59896642,280939,94695,71346,2874662,1909904,3547092,2172980,2563312,98661073,94736863,26
34277876,12776630,12741257,786213439,824962972,12052916,2792722,2933129,72282891,71139204,31305957,9928095,9743095,278651331,340661472,2545483,1066183,1206444,29903080,27391864,3149852,2538887,2396482,97126581,89856361,26
32505741,12087417,12460248,812555795,787287499,8696999,2175900,2246638,37260228,33955716,30229185,9203562,9545772,273618164,354434592,8400847,2867667,2756615,67733140,76642084,4796394,2172469,2580268,106053340,92842475,26
29614742,12848084,12778279,790225993,785366511,6051813,1424708,1425746,15675961,15730414,16045854,4673688,4974446,166416813,134264776,28588468,10096093,9821068,246849450,257210268,1386836,425826,424698,10414969,11119113,26
37085995,12934079,12607953,782119206,764607902,5941638,1475490,1477210,15961677,16146216,28118797,9677037,10246556,309130155,317370727,9653739,3071020,3242730,90126637,71666289,575519,161950,172529,3972711,3591019,26
33831439,13727695,13378270,820101009,823239800,33911097,11327033,11617804,365035238,358096273,3059002,1078743,1098843,24812606,31523879,602601,74769,68740,2431153,1639904,4814551,2907611,2679149,89456964,92517450,26
33734110,12286093,12590153,791944246,825984720,30464405,9722032,9909191,318966215,287223030,8990213,3606919,3674662,79958913,86443709,518203,135904,143724,3063434,3084359,6060850,2655043,2991907,107981811,77077280,26
30825105,11785766,11754144,807733426,753118882,30178949,10125192,10363209,311863507,291304849,10961874,3646851,3583452,79621265,85195670,608538,178618,174911,4727467,2919226,7037256,3610637,3663445,93167348,89430192,26
30693755,13084042,12325431,765930700,814114426,33128330,11519320,11557643,336153471,343101969,6502604,2219059,2179202,67954993,43467296,5462174,2823760,3094447,89486583,95643582,591492,106058,142116,2760793,3470358,26
31866113,12073115,11750232,775079983,789911158,31459864,10908532,10867978,334242166,292691538,8215467,2898176,2926560,65444720,69733843,371672,128312,126532,3031316,2793969,5298700,1846136,1612770,100205416,85088019,26
35514330,13018767,12518658,811965360,782814511,33309449,11103055,11197011,306635640,310964283,9909343,3594312,3625237,89898260,79122598,594742,138595,162506,1650630,3850131,5062691,3496845,3510434,93109204,85759788,26
33591955,11777744,11696413,826588151,751763962,31490235,10444144,10530494,301171059,318630025,9621152,3585271,3696815,90320271,80458110,468543,140402,139395,3013394,3291175,6290687,4128358,3770617,81889921,105142994,26
31605299,12523079,12501650,765603956,833520809,36172702,13232714,13270348,334792498,379715735,3096999,1200286,1090535,25564789,31457145,538035,139691,139691,2906896,2148629,6259830,2455032,2845048,79293858,94828971,26
29824251,12638019,12660357,783169406,784057416,6060894,1487089,1471150,16515763,15668903,29961566,9852629,9791013,290219467,351216301,7723447,2978834,3065215,66525055,64279669,670442,273478,284048,7369485,10179180,26
31297125,12047748,11800827,824947383,779814300,5650276,1494924,1486754,17263426,17642406,24299429,9508272,9427490,305882410,304462466,9741323,3867072,3898988,87421631,76780737,296231,88790,93018,1605093,2299370,26
35665591,12463013,12321940,861224292,769521451,28907340,10802224,11262950,316582694,333307397,8561463,2816397,2850016,60247607,96446871,439847,87631,86291,2149150,1582926,3894049,2152402,2610741,95405859,90544872,26
33462161,11931103,12164178,798936032,807625172,6325592,1506526,1498112,16804185,18846052,28973024,9400670,9548753,353104758,300462186,7657988,3138244,3297789,82162391,79474118,862959,223385,234485,4684630,4893882,26
31807278,12722984,12705547,738772766,826231517,22479375,7073878,6992424,228010491,212279516,17623543,6997428,6789284,169528279,151668828,1729788,520999,526610,12990233,9962189,5484204,2824868,2591018,87364538,89720385,26
32628767,12242529,12569547,818119148,737218153,33373107,11510605,11065432,298687377,312652115,9073776,3214435,3144779,68629053,77592549,2189637,552575,562536,10929964,15310808,4797301,3496686,3322663,94217413,108958068,26
34746114,13548728,12776366,797953488,795751839,23567977,7711771,7706934,199610129,198292622,13811927,5719447,5995024,189371864,127586707,3136983,1456369,1408658,24596967,38804155,5883362,2918856,3363099,88492728,85663623,26
32761678,11769013,11391785,847614725,782672415,28845281,9913259,10239544,301005226,300073945,14331656,4642254,4617020,103881356,97572877,627763,165405,177754,2124582,3987351,4187095,2382248,2066172,93167087,103770843,26
32943246,12664308,12532740,846813284,776051793,28769925,10482782,10855331,311920899,305010484,9569318,3257956,3418310,85523919,84367893,786286,160021,159307,2013182,3369453,6040063,4043771,3858616,94400857,90078920,26
34575992,12854380,12605590,823623024,777575766,24557250,8269304,8367572,247461388,247026536,18770261,6513575,6297243,129980826,176353174,2078367,508003,507864,14436852,9467484,6030503,2479469,2976022,108110138,85156222,26
33775780,13506837,13005226,787243246,791733938,34396605,11759536,11950736,337732142,292952007,8172015,3027105,2991724,62373599,67226647,777331,250110,272760,6800554,8943810,5871165,2728583,2358869,79501962,100440558,26
31393591,13124736,13338931,811688783,798841380,28495105,10746187,10597047,317665086,322511665,8401946,3921308,3895680,95800162,61223558,1132621,275868,281211,8274141,6247623,6155271,3080825,2473411,80153589,103780922,26
30815824,12913811,13074582,795705862,774834751,5545876,1442658,1465598,17326270,17158185,33494693,10712362,10660734,326734834,287684191,9349926,3300530,3258753,83974891,73469991,733715,177104,141758,2946443,4090006,26
33774265,12547510,12709962,766427759,821770499,22666003,7798103,8150584,248305064,253946302,15537957,5189993,5268590,136461319,159946635,2501833,580720,595191,15134282,14027910,4737577,1765054,1699860,108390141,84552013,26
33641748,12310972,11852516,832328197,742248161,29013417,9879368,9791882,285968464,324490076,10072906,3629023,3870930,83792326,80016218,700353,205898,186706,4290956,4041437,3654224,2593334,2283665,98778523,95562255,26
32463304,12155452,11642307,777256779,782272079,28858029,10631524,10705427,294404116,325284384,10055989,3308927,3473914,88401785,75484462,476117,113983,124373,1967438,2769975,4987450,2582565,2295435,92929951,90395019,26
