cache-misses_1s,node-loads_1s,branch-misses_1s,branch-load-misses_1s,LLC-store-misses_1s,branch-loads_1s,L1-dcache-stores_1s,L1-icache-load-misses_1s,branch-instructions_1s,iTLB-loads_1s,iTLB-load-misses_1s,dTLB-store-misses_1s,dTLB-load-misses_1s,dTLB-stores_1s,node-stores_1s,L1-dcache-load-misses_1s,cache-misses_2s,node-loads_2s,branch-misses_2s,branch-load-misses_2s,LLC-store-misses_2s,branch-loads_2s,L1-dcache-stores_2s,L1-icache-load-misses_2s,branch-instructions_2s,iTLB-loads_2s,iTLB-load-misses_2s,dTLB-store-misses_2s,dTLB-load-misses_2s,dTLB-stores_2s,node-stores_2s,L1-dcache-load-misses_2s,cache-misses_3s,node-loads_3s,branch-misses_3s,branch-load-misses_3s,LLC-store-misses_3s,branch-loads_3s,L1-dcache-stores_3s,L1-icache-load-misses_3s,branch-instructions_3s,iTLB-loads_3s,iTLB-load-misses_3s,dTLB-store-misses_3s,dTLB-load-misses_3s,dTLB-stores_3s,node-stores_3s,L1-dcache-load-misses_3s,cache-misses_4s,node-loads_4s,branch-misses_4s,branch-load-misses_4s,LLC-store-misses_4s,branch-loads_4s,L1-dcache-stores_4s,L1-icache-load-misses_4s,branch-instructions_4s,iTLB-loads_4s,iTLB-load-misses_4s,dTLB-store-misses_4s,dTLB-load-misses_4s,dTLB-stores_4s,node-stores_4s,L1-dcache-load-misses_4s,cache-misses_5s,node-loads_5s,branch-misses_5s,branch-load-misses_5s,LLC-store-misses_5s,branch-loads_5s,L1-dcache-stores_5s,L1-icache-load-misses_5s,branch-instructions_5s,iTLB-loads_5s,iTLB-load-misses_5s,dTLB-store-misses_5s,dTLB-load-misses_5s,dTLB-stores_5s,node-stores_5s,L1-dcache-load-misses_5s,label
30206913,1988836,12775380,12187785,4912599,877030547,734495574,47365018,922592293,1079347,732353,693946,919358,719131118,5468406,47715453,11882800,724326,4131609,4205314,1046193,69857909,54712087,22710077,73781670,374266,446327,75661,489036,76594230,1506930,9365994,29313445,1779767,8896412,8757385,2936578,217752545,177705650,52386952,236052406,1275283,919265,130940,1016392,242771970,3125046,22835798,58229548,3670477,28806796,28586561,4278886,797618115,597384976,111720428,803455555,3349191,1504432,508251,1991880,633757990,5044637,70475524,87253469,6126955,30808203,30716706,8496089,869848114,598265911,135515259,866001547,3632528,2141303,514834,3119475,576434188,5700541,92478429,14
29605398,2078797,11871402,11801567,5368576,857870961,734062140,58102408,916641734,1278142,860742,539549,841064,773826224,5431305,46350926,11325848,630636,4904134,4868130,1049740,72755604,59334020,23775760,81966563,423668,482615,86945,535050,77267222,1113101,9292061,41001803,2473663,16586057,16459447,3939090,591519403,484962036,88064491,579680942,2695520,1240729,264143,1346122,479600399,4965286,42333762,100182140,6576726,41362047,40720330,7808879,1124723263,738164817,174420207,1131581221,4566810,2639690,618175,3412596,769227798,7548456,111417738,35069268,2350824,11961571,12199546,2149269,373347766,241269032,40853570,392185701,1065266,761952,204020,1384501,226625314,2575202,30732901,14
36453478,2527309,12583279,12350159,5196915,969141171,779114014,39151514,1008322143,877655,680859,864346,981855,718839225,5850699,61192996,12152832,757884,4141343,4482869,1117878,95155161,71653829,24742018,84999864,442585,488584,61391,562456,58044344,1712802,8922950,31315811,1765328,12543008,13049462,4155807,536950264,422095071,66009227,504274158,2019180,1151295,223944,1171286,333527958,3253238,31492927,82207407,5140990,35410692,35764134,5051925,1040667572,677520871,141311080,1042328396,3971468,2313721,502504,2962919,663116631,6069179,91831065,65066270,4701720,19697950,19773931,4906672,608201395,418491081,86801189,625800323,2351585,1558479,334812,2136171,397238792,5251185,53223761,14
27897781,2173381,12086682,12515763,5236518,859441578,716176130,61624669,879779571,1296570,787199,892826,845211,787055185,4879512,42859742,16058210,952578,5881347,5792152,2038254,140620304,113581249,29240494,157933171,500642,561164,108296,585114,120647122,1282820,12104420,66102246,4253692,29895208,29406860,6113940,866246191,657814624,130588515,892427268,3784808,1820204,388540,2210553,680672864,5544271,73084248,94392995,6278242,34740159,34983994,7355669,927592676,626176632,140766193,946975580,3734672,2447459,591291,3370015,653535070,7348285,94972134,9563920,718358,4179490,4193611,366277,109345143,71045182,21131975,106081811,471837,402774,45175,579025,71050998,611914,10295972,14
27268654,1895371,11610312,11228609,5513569,838190387,725320746,51121694,919385356,1054844,847389,705302,924700,761044823,5214423,50881117,10753690,692331,4106152,4774124,1789225,102726560,76740332,25965190,90157923,468199,493133,82889,518819,56753145,661700,7849486,43965924,2643363,18205929,18262587,3719918,596992697,475629381,78779053,576223843,2345161,1268103,353302,1389360,421691600,5119878,41010111,96980633,6254840,41330986,41078534,7232359,1102112001,728474940,176179770,1143660122,4950765,2503292,493923,3472928,745993913,7231351,109339919,44629568,3025954,14096484,13720882,2897923,428065821,265189132,49361560,391330802,1292959,859431,391522,1410439,296115911,4170114,38708215,14
33679003,2479670,12884907,12147975,5250006,865739875,736838192,48041557,937111677,868255,692448,710453,856632,751655781,5586176,57445019,10697018,663216,3025791,3013274,775500,74850123,65934364,22196099,70330361,386745,463041,58672,515302,51888069,956214,7484029,6565974,375474,1793631,1769031,260371,26085159,23448185,14674800,28039476,240465,305152,51650,329495,23879090,363931,4583276,20004874,1117333,6425441,6144064,2773118,213264915,159634773,37542766,208624645,861377,696783,105658,677208,132710642,1727798,14110678,28021582,1793257,6092238,5973745,1742738,142031839,123248670,48529794,155849858,1156702,907752,122223,1024270,146981816,1331673,20845372,14
35034363,2495436,11703434,11955071,5480956,877772561,764045562,50746942,969128959,986740,770768,341862,895750,729468521,6048021,51783760,12572156,744416,4392799,4542439,1739738,88599607,65128866,25493788,70537495,347127,479097,63445,476850,52767741,970721,9438622,16196801,879144,5663208,5543053,2347701,170200765,138699893,31368350,169289443,664368,594129,89564,566652,141251843,1714054,13865634,41190428,2547480,17127528,16914067,3221919,607148040,466731256,88113709,577248710,2780042,1335733,331641,1500772,427966244,3081454,42493412,109458122,7343767,42451809,42006622,9996948,1168936819,769116929,173409422,1137038242,4750855,2975934,826737,3856369,761344171,8388217,115747422,14
34393159,2473612,12024601,11982838,5268806,966856194,775494555,34547325,980001341,759559,780951,916620,933170,695504830,5334320,58065040,12500850,762829,3408167,3522613,1185892,76533550,61774680,22931362,80823705,395650,463049,72079,506477,70385389,1412238,9362293,42380702,2636951,18948143,18472857,5211786,603559814,500673222,92654322,668227122,2872264,1303869,288213,1468459,563966405,3200377,46945351,109737378,7221601,43758550,43927068,8900854,1157008674,754421673,172477619,1152382049,4759093,2951357,737566,3840005,788626926,9211719,116745701,37950833,2671906,11896413,11832076,2026438,362483482,228908046,53829186,348582321,1375362,954600,154293,1457686,228075764,2786963,31480757,14
37014596,2560281,11033647,10719553,5267146,980963849,789729353,45186571,932167174,980395,600717,558375,789791,673541929,5278090,59007828,6000184,323852,1487643,1483254,151118,18000675,16123257,12052872,17941808,157428,276776,25574,308010,15287719,153690,3311210,6282640,327966,1469267,1464723,149279,17598185,15815884,11642259,17201464,148879,271984,23440,308335,15218916,164087,3258395,10194862,646978,2863336,2848163,1213238,66601422,60879041,20879775,64752526,337402,407673,41684,397770,46502161,481479,6259126,7077359,392048,1704067,1726218,288968,22706426,20096819,12888189,22869719,180194,298781,26448,322069,21579645,195477,3800918,15
35148403,2468684,12537051,12157657,4935944,923219365,778879420,40923854,1009823969,801327,486586,988102,746343,694902237,5782280,60304460,6352095,339132,1589137,1584869,181509,19000375,16859897,12810129,18313102,164105,301484,25865,333601,17170212,161271,3521030,15596851,930991,5106698,5075833,1187381,112098604,97980612,32931284,123002988,919514,536843,75338,497412,133141858,1230800,12256142,36606993,2067841,10720932,10666264,2400653,410873318,308483243,52469949,399847445,1205036,859720,428776,1036771,262556352,6318807,26858451,24957586,1420512,8196827,8195259,2388745,270162210,212286285,48695950,253322328,716724,860228,107806,898395,207157790,3464142,22860543,15
26136990,1610394,11019987,10815459,5657343,920090379,713192475,41600335,892386002,1023556,779666,816387,911221,696112463,4399389,54836573,6415949,339664,1558370,1553277,188118,17651404,16283367,12579355,18163146,176462,292109,25273,325179,17308305,170157,3518139,27717689,1595244,7333412,7246522,3673454,259119114,215059233,42661576,300314619,1065157,768214,255348,812405,201021964,5089101,23646351,39401655,2256222,11938374,11931596,3790376,389495727,325385598,64699785,466307588,1211420,1081715,173010,1249506,392604917,3932561,31710664,9432302,555541,2039940,2013273,327078,30729166,31724523,15227949,27946412,255345,344895,32167,415535,25483562,435960,5077689,15
30434393,2129728,11758903,11873610,3010927,960543055,770841341,48547319,931862697,1008530,777548,911008,952853,680743592,6410679,59944130,5817500,325230,1561637,1560854,164371,19905890,17654190,12746587,18725556,176465,294195,26168,319301,16336476,163136,3372657,18477167,1031883,5377189,5412230,1913782,207194846,153623981,34804577,187024210,921514,639367,92335,625562,132939777,1539131,14617777,37925479,2001513,12561068,11865212,6896203,430047493,333170730,63079045,397168273,1197219,1122735,456908,1207005,324836120,5249421,32567485,14431221,870988,3708318,3649327,653590,61184910,59044626,24395751,75335883,371210,513421,54113,577654,92428049,1102134,11131285,15
28540775,2038096,11353069,11153844,5421639,867773059,690160154,40098559,833678761,1002310,876320,621867,923803,742577694,5134182,52834849,6333488,334968,1528720,1504510,147469,18559406,16485669,12399414,18914741,164428,301332,25846,329980,16787775,168960,3569425,7309123,428399,1740761,1727629,334529,30155435,23967321,13204654,29458276,192812,314994,27358,345505,22814850,284699,4038757,33287353,1841373,9642231,9143271,4442014,341704194,268398527,47611444,363537760,1161728,911580,393743,1025764,293279246,4589718,27534158,30228300,1681948,10236379,9921813,2325371,283081606,230920756,57773639,292896947,913030,1022950,224210,1096138,243642733,3959810,27115524,15
26657642,1848956,11254913,11080676,6694094,840137460,702609095,46945322,944227165,984976,744512,621845,813419,784726077,3832083,45382631,5981846,327593,1462257,1467647,148542,17588216,15808521,11819300,17472589,156684,280033,23801,309217,16128109,150311,3285102,6044069,313544,1454287,1453877,164605,17106709,15428601,11737880,17157506,174599,281069,23138,295493,15537923,152594,3165982,5961606,326510,1428053,1422265,149642,16799605,16618459,11669314,17921655,156084,274309,24840,305846,16132355,156215,3319042,29578895,1636729,10357350,10297685,5028964,348206680,270235025,61214433,349108499,1185330,986236,430792,984896,307559638,5006507,26661651,15
31919912,2182519,12896243,12351882,4333375,885368559,750621802,37487694,962066797,802698,595954,845167,795203,697352553,5567970,54727709,5783520,328945,1438815,1465594,158106,18276554,16374489,12108984,18285802,175107,285330,24711,311423,16393368,161039,3444761,32395883,1850727,9962444,9900828,5911526,339247389,258964394,52850598,282373817,1237513,958899,426110,1013565,313638187,4957000,26903487,26766726,1547520,7505764,7957420,3715705,317282319,242452236,57138571,349036375,1013652,998552,242123,1051846,231983169,2380570,23302581,8938201,506818,1829347,1815391,452398,24837889,25599922,13752779,26227091,219614,320130,29095,374716,25404480,276115,4454433,15
32061492,2198168,11929151,12251077,5064600,897266840,733860634,46715976,906172145,989883,824580,520554,993324,715829152,5314074,54282734,23245251,1291159,6634640,6920674,4049994,247907421,177862023,41003384,236191520,891997,722326,112407,719667,165294246,2720889,16127589,34460799,2057335,11972637,12272007,7682436,349698807,287836534,63171191,369361715,1071567,1015750,195167,1112523,312103542,3179270,27120971,13980201,841383,3533336,3471071,958835,61975742,60666375,22407853,73133551,323662,449044,47370,522330,81993912,813410,9586475,10950267,679813,3318924,3325178,332627,73243886,59096438,18541485,85560046,313066,428959,46225,448044,54732196,368862,7563301,15
31685588,2480153,10911463,11387672,5755050,812106965,703662255,53456815,895423680,1023551,654388,573695,640568,802539305,5197013,41648741,6216005,356012,1475891,1454807,155173,19216675,16683264,11865641,17770158,167862,289813,25167,329264,16499823,184304,3492606,26116355,1458138,8274148,8242798,6085167,260298538,208262021,44386026,268920620,846475,778019,387599,821499,190566228,3133866,20690279,37185152,2228749,11707909,11818817,3844228,355051798,292641849,65268643,419946888,1067866,1063477,149228,1054506,340147064,3995228,31526401,8429639,474961,1949578,1950432,353483,27548258,26008596,16008182,26724419,258999,343696,31545,386652,29078129,360847,4728100,15
29912070,2151824,11886716,11998099,6043355,903441540,714593060,48405888,915593778,947572,1007422,619635,772857,739068473,4649690,55328800,6169265,330432,1500527,1520833,168079,19667561,17293049,11952236,18576860,175103,290929,24086,310136,16238181,177609,3371198,33526553,1697422,9456983,9461904,5484323,404043462,311637232,57119439,421179064,1397863,952867,199904,1097689,269103434,5053874,27244673,29572460,1585689,8873925,8741485,2709763,247089950,208101700,59800172,285875141,1104533,1130011,154734,1151509,260759261,3603693,26609416,7275437,444295,1643618,1661030,204564,22547387,19967195,13353549,22288681,224409,310735,29442,339050,22298834,265622,3965360,15
31088948,2296063,12350018,12022925,5716651,951415981,754500543,51644028,957817780,1063515,765073,931071,867273,711421627,4831539,52365289,6336211,322818,1461174,1461998,175304,18596640,16340591,11581864,18040056,151423,283984,24782,302486,15296071,149617,3262425,8021912,479328,1998167,1937477,415722,32137245,29727515,15209727,34237210,224789,327342,34575,372236,28623146,345096,4762237,32510724,1754202,10626171,10531146,3118440,370636436,279943654,61545590,363972406,1453570,1036475,293291,1081798,279179846,6113861,26770409,29236874,1783013,9989936,9479310,2306198,282775104,239622842,53676534,266726048,806087,1031248,201619,1042908,225745223,3013168,27043997,15
27001957,2000592,12124906,11998223,5569102,848924781,705698457,43389813,858439574,965738,794350,734320,844269,784834081,4762665,43620573,5785220,322836,1474433,1472149,163418,18550458,16605310,11881514,17568571,160622,280243,24226,287184,15488419,150572,3258321,6115144,338334,1472028,1467731,150381,17852124,15479089,12053538,17106136,164988,268331,25596,314185,15374223,182282,3318182,21872962,1254060,7161477,7171269,1743282,232899048,179949972,40897194,238920389,786668,739296,102823,762187,182613059,2518034,18501186,21728389,1271157,5508977,5985973,5427240,199499030,172293270,37356059,228041030,853570,629351,164720,693994,138496915,2540154,14417057,15
32174883,2359104,12136023,12017551,3925715,969853878,785427152,40750907,973805369,839098,711906,865362,906158,681954572,6265657,61201652,6491773,356579,1565616,1569383,178389,19343755,17236214,12654977,20086348,163221,275302,26061,313239,17038845,163952,3486343,33355964,1925479,10936941,10815215,6824011,382514988,288917926,53711899,356657255,1235048,850293,188446,1005341,265949862,4151200,24337477,30407637,1840609,10335732,9919709,5007127,278364534,219705172,54161023,254006431,797169,891123,124343,1046954,244363762,2422470,24501563,7859059,475869,1745540,1788160,315886,23931831,24374022,14254136,23417841,214601,320530,29358,346071,27186342,225442,4150258,15
29795961,2093707,12518973,12241041,6567143,812598890,698594964,41620037,885089484,935284,673493,758377,903687,749239018,4329474,47638704,6470224,352661,1552712,1545243,170641,18352763,16433031,12342324,18597785,172456,293324,25404,317148,17044207,170520,3553105,24507187,1371460,7204269,7149569,3763992,304670407,215368193,41057308,267027651,870980,698535,186119,696229,172413663,3614008,21014093,29978262,1687332,8917883,9111560,2477459,301566180,239949339,57165742,304292970,1261585,982048,150238,1013978,254085416,4583020,25151730,13914881,814863,4071692,3957982,1438593,134711186,115456359,30291300,138867047,429245,565602,129530,615677,90143843,970421,10388186,15
26725853,1930239,12088338,11987535,6805450,784552368,677897567,56748366,890643633,1020465,720286,613623,686966,831125832,3593691,44272910,6139945,344737,1510064,1448251,185466,17270507,15471180,11712696,18105973,171676,286797,25388,314471,16540806,168937,3445749,29504258,1623351,8352112,8962067,4326715,341244826,265950698,57345730,351921700,1405095,1037066,217960,982722,296627132,5770265,25069929,28851563,1668286,8929035,8557306,4453560,303375806,251888112,55680219,315238054,1058147,1067309,166878,1157841,235784920,2659451,26649360,8194037,467706,1926679,1921559,468876,25490030,25149561,14931592,26174711,259001,341142,28549,382427,25404593,286812,4441180,15
31881158,2138099,12294821,12001714,5365691,940042835,764447917,40764292,918511951,799600,674975,915297,924566,698987802,5173888,57775730,6054191,333722,1538451,1531423,157022,18919956,16661529,12526326,18856103,192604,297950,25548,328432,16910928,181467,3490173,34186190,1841288,9458623,9547637,3729661,339092367,273040451,52646973,389754085,1198759,914699,228195,959972,293582438,5672981,26729405,28782808,1669985,9936867,9630253,2197802,244625122,208071753,57563682,270081599,995699,1020721,210224,1072670,258745209,4076921,28697326,8330323,498112,1926171,1948764,452203,27448214,26544277,15605400,27347952,240897,345726,29512,355916,31239264,228569,4468788,15
32141965,2092441,12158641,12078234,4289679,829186334,721593122,44673864,901628648,822847,771292,501035,819691,739179594,5733286,52864291,6449330,334509,1495739,1494612,165943,17948293,16164449,11975030,18595511,168440,312167,25281,320007,16768779,170753,3460447,13569473,803748,4227030,4129483,1465324,111751622,96575733,30184971,122190164,773852,560699,77471,593979,94699814,1153131,10007690,27446808,1597901,8695905,8139965,3926848,261357653,212662231,45361068,290470769,871652,788125,343427,780166,252022018,5210687,21467740,26826834,1496393,9202452,9262591,3303574,269813977,215305839,51866920,241054985,859920,951551,110763,1057047,218760568,2716350,25453674,15
32912591,2355252,12354183,12422032,4906675,922981738,754164763,44728001,957223178,877851,628050,518771,833657,719702220,5867558,59649984,6315845,330009,1508426,1503240,152946,19020216,16623684,12368034,19172775,178264,296883,26000,324688,16974662,172392,3404793,33771062,1869540,8247756,8451729,5155041,391225692,296757097,51513507,402769440,1417182,969727,425671,973153,260943396,5564670,26945009,26694749,1620428,9125147,9053120,2533995,301171196,235331355,56971849,299349776,930171,1032168,216205,1048566,250010282,3308425,25278822,9303869,542479,2131638,2124730,255633,36971602,34405559,16143347,38028855,293527,365125,32430,423667,30001276,432893,4965560,15
28782486,1991062,12338117,11769760,5181692,870463498,741889246,49504400,974934379,881265,618922,792784,690536,728504661,4883907,46751223,6294948,317893,1514513,1527044,156384,18059015,16561608,12575790,19345683,181646,303169,25433,326670,18212759,186066,3493077,30108188,1713892,9536218,9704308,5107521,351702821,264027229,54216967,335751368,1200626,933304,246485,949914,292933593,5321647,26681555,27297635,1683479,8864359,9130034,3884308,297651826,240037273,51354333,294920823,895092,980025,152270,1018576,213013785,2193067,22699349,9645626,559661,2246823,2239754,499029,38801892,36157039,17043207,36106846,268723,386428,35826,455032,35326278,598051,5447775,15
30562909,2355435,11584073,12038193,5049816,841347383,725461286,51517072,870284128,1132865,802882,922440,894010,737467205,5462146,50652604,6371930,349813,1566046,1558094,156266,18864389,16509798,12550458,18420464,183692,281209,25990,323676,16567392,176384,3555267,30736492,1868929,9267419,9218028,4775014,403681933,289185398,46570887,372612057,1146296,882514,390476,944880,251001584,4259672,24786386,33802895,1928745,10186078,9893190,3340133,323789348,256565206,54015275,320167458,805289,1003751,152910,1127011,212124629,3073073,26760575,9645313,573515,2275174,2265504,351227,33459680,32703746,18292297,38547748,271214,402329,33993,449661,47869172,817043,6094380,15
30748778,2116960,12770937,12579465,5993682,886803881,761968412,44876799,926642412,908134,693117,747645,907141,705930145,4673721,50747904,6240263,334111,1557606,1580748,181473,19523216,17161488,12639379,18527331,179599,291166,24495,311547,15734933,153408,3418268,32457047,1804015,9548036,9613976,3685985,367052759,280054040,48812804,312312033,1034985,946025,455392,974511,263388403,5379555,27834730,29074913,1713391,9879225,10172517,2885997,273124309,232153996,62164354,277058006,991095,1173820,189719,1059628,256334182,3627817,26702327,7670946,489640,1731034,1774727,198287,22908073,19940414,14393630,22263619,195790,311170,29393,366269,23292616,277062,4061496,15
27047563,1882076,11053354,11261336,4577216,844214690,711938851,56451587,886216448,1277552,839576,799476,938445,729810100,5212790,41296093,6340225,350734,1571313,1559285,158991,19160652,17019515,12202722,18963112,167901,291826,25505,316531,16661006,168110,3394245,30429369,1622396,9677976,9349536,6961157,331586828,261133613,50177716,343140663,1128409,907344,388301,913242,294376561,4265726,25033269,26947088,1583575,8963895,9299498,2572288,302306190,241917904,60946060,299140467,804664,928616,193124,959134,221981931,3285562,22611118,10288710,604017,2322996,2432754,346836,40500143,35790366,18135273,40554410,272801,381878,37968,427301,36344333,495184,5425246,15
33845866,2382118,12436140,12244254,5065872,899114362,761316073,47444765,976476818,947452,614375,643345,770012,724571121,5993452,50870541,6429953,343752,1532215,1539583,179721,20571431,17861277,11960484,19796855,165515,288870,26187,326667,16019459,164768,3502736,20953865,1203056,7064784,6758403,2507762,234534584,173776255,39931298,221605036,813636,700717,134435,734283,187727375,2177861,18366077,26450416,1337520,7106859,7228996,3713782,247969937,203218696,37919186,238339958,946471,686913,182605,814154,164183751,3392840,18339681,19630699,1139457,6324447,6020385,3326007,186932360,165785566,41075837,223068389,584862,747175,122606,850096,185281909,1506445,19538110,15
27656200,1870336,11402160,11320180,5217673,963898049,764703035,43698340,924506411,1152319,853855,656140,1006140,710432301,4902676,57173241,6137579,332220,1458371,1447306,171581,17354801,15690210,12629230,17617567,183156,286140,25619,319653,16887049,160041,3331169,5884603,321167,1430094,1427088,144367,16537685,15026203,11559474,16967900,149995,272164,23039,294800,15525284,168866,3173883,31778465,1702112,8767309,8876016,5922811,350006987,276564074,52292076,416221918,1277536,933875,215057,954943,297987943,5242505,25616800,29786083,1660399,8931096,8797482,2019565,223768855,191099753,51330599,266112118,882862,933504,198057,1008041,263756521,4150882,26012608,15
34561129,2394608,12327524,12552115,4616436,870577801,760990562,49395438,993330104,866122,543595,672581,813432,743774177,6259637,51352641,6389499,348964,1513673,1505615,167586,18999680,16832760,11832868,18304186,163478,286531,24929,309788,15911390,170853,3406901,29500519,1565605,9411570,9672908,6243352,375581476,289320698,56033943,344398725,1387371,929362,370834,890154,270262913,3238743,23439563,26321151,1498442,7307759,7381987,4270699,262956344,221070498,54155127,309730551,902688,1015449,157471,1098179,238365927,2107542,22678371,9910699,598514,2253570,2204708,494661,32146959,31371381,17005755,37769979,243353,338167,36830,403373,37496712,394521,5437726,15
34742623,2335120,12937751,12685155,6187585,826252762,732424172,38461735,958748203,593575,456949,538082,776097,749285712,4897149,47556417,5773137,326051,1413786,1413166,159820,17456089,16087842,12223402,18240254,173456,289705,25463,323640,16082288,157198,3192094,20942493,1202861,7646937,7658872,2081695,190425067,153250409,45775663,194853971,899841,746358,136304,748258,216217458,2818819,18379215,35238913,1834969,10576659,10310880,6492432,458710145,345120673,56957718,453291786,998514,1139085,431968,1110400,274432477,5412957,28404652,11190107,638006,2709316,2698556,828366,45176733,44696232,20308879,48317625,322186,413244,41149,447291,47450633,572338,6444417,15
29933497,2150012,12930169,12825490,4511430,872616267,750553187,48715182,915271115,1085288,852125,824658,855387,718353199,6209489,54605494,6272975,328729,1532887,1546922,176352,18728978,16505422,12290760,18637410,173536,287799,25170,309105,16533061,166176,3310682,31290690,1751660,9754477,9652823,6757767,301063779,251018876,55710361,355535472,1304568,849662,371007,925636,306071369,3881135,23922217,29098172,1644132,9469905,9335500,2315589,315792199,243191992,54750013,269977085,994354,1023047,187975,1138752,205119870,3865606,26799018,9567430,577153,2383476,2462079,581110,43978420,36697460,18092184,36768518,261266,388576,35514,409108,34053538,362881,5197541,15
